,ident,it,t,a(i),emegas(i),emepla(i)/emet,rplanet(i)/radtie,emestar,rc,qest,sigmag_0,emed,gama,apert,fpert,constmigI,emetal,taugas
7851,639,199945,20000001.0,13.041097670285712,0.0,1.3612812998173145,   1.7062315799747785      ,2.0221579074859616e+33,42.13044738769531,4.69962739944458,103.6140905823431,0.13,1.0,0.0,1.0,0.1,0.10036282986402513,5742752.0
7852,639,199945,20000001.0,14.694656624139016,0.0,0.8261410390584046,   1.4448816397959463      ,2.0221579074859616e+33,42.13044738769531,4.69962739944458,103.6140905823431,0.13,1.0,0.0,1.0,0.1,0.10036282986402513,5742752.0
7853,639,199945,20000001.0,15.707575639756973,0.0,0.6412450662160005,   1.3279404605290843      ,2.0221579074859616e+33,42.13044738769531,4.69962739944458,103.6140905823431,0.13,1.0,0.0,1.0,0.1,0.10036282986402513,5742752.0
7854,639,199945,20000001.0,17.655624551302562,0.0,0.4572974521030427,   1.1866759621855947      ,2.0221579074859616e+33,42.13044738769531,4.69962739944458,103.6140905823431,0.13,1.0,0.0,1.0,0.1,0.10036282986402513,5742752.0
7855,639,199945,20000001.0,19.099427316477247,0.0,0.2737517488290377,   1.0002818246559968      ,2.0221579074859616e+33,42.13044738769531,4.69962739944458,103.6140905823431,0.13,1.0,0.0,1.0,0.1,0.10036282986402513,5742752.0
7856,639,199945,20000001.0,20.13053694743261,0.0,0.1425490478728515,  0.80478294721614485      ,2.0221579074859616e+33,42.13044738769531,4.69962739944458,103.6140905823431,0.13,1.0,0.0,1.0,0.1,0.10036282986402513,5742752.0
7857,639,199945,20000001.0,21.833053156133495,0.0,0.10057642252407364,  0.71654695730084894      ,2.0221579074859616e+33,42.13044738769531,4.69962739944458,103.6140905823431,0.13,1.0,0.0,1.0,0.1,0.10036282986402513,5742752.0
7858,639,199945,20000001.0,23.01779320906144,0.0,0.10248747136231218,  0.72108788912663402      ,2.0221579074859616e+33,42.13044738769531,4.69962739944458,103.6140905823431,0.13,1.0,0.0,1.0,0.1,0.10036282986402513,5742752.0
7867,641,196284,20000001.0,1.857163600468286,0.0006513086287615484,1.2942819531906815,   1.6586984315615880      ,1.800734519958496e+33,37.00924682617188,21.819097518920895,23.756089427314862,0.023,1.0,0.0,1.0,0.1,0.1714344322681427,4051201.25
7868,641,196284,20000001.0,3.0656141047463032,0.0,0.948325619225032,   1.5060436574313949      ,1.800734519958496e+33,37.00924682617188,21.819097518920895,23.756089427314862,0.023,1.0,0.0,1.0,0.1,0.1714344322681427,4051201.25
7869,641,196284,20000001.0,3.4009089175541978,0.0,2.275320959182273,   2.0175369670903192      ,1.800734519958496e+33,37.00924682617188,21.819097518920895,23.756089427314862,0.023,1.0,0.0,1.0,0.1,0.1714344322681427,4051201.25
7870,641,196284,20000001.0,4.473225775385423,0.0,2.206587953038999,   2.0006183418118377      ,1.800734519958496e+33,37.00924682617188,21.819097518920895,23.756089427314862,0.023,1.0,0.0,1.0,0.1,0.1714344322681427,4051201.25
7871,641,196284,20000001.0,5.2031518948893485,0.0,0.8797305859876072,   1.4737527409057174      ,1.800734519958496e+33,37.00924682617188,21.819097518920895,23.756089427314862,0.023,1.0,0.0,1.0,0.1,0.1714344322681427,4051201.25
7872,641,196284,20000001.0,5.770357786867079,0.0,0.5308876993738697,   1.2459511878454006      ,1.800734519958496e+33,37.00924682617188,21.819097518920895,23.756089427314862,0.023,1.0,0.0,1.0,0.1,0.1714344322681427,4051201.25
7873,641,196284,20000001.0,6.210024431334629,0.0,0.4533483195134393,   1.1822854525729258      ,1.800734519958496e+33,37.00924682617188,21.819097518920895,23.756089427314862,0.023,1.0,0.0,1.0,0.1,0.1714344322681427,4051201.25
7874,641,196284,20000001.0,6.761363427487124,0.0,0.17808030109711884,  0.86617625455968472      ,1.800734519958496e+33,37.00924682617188,21.819097518920895,23.756089427314862,0.023,1.0,0.0,1.0,0.1,0.1714344322681427,4051201.25
7875,641,196284,20000001.0,7.3723656014735806,0.0,0.2280083010251595,  0.94068987927556391      ,1.800734519958496e+33,37.00924682617188,21.819097518920895,23.756089427314862,0.023,1.0,0.0,1.0,0.1,0.1714344322681427,4051201.25
7876,641,196284,20000001.0,8.118212924281439,0.0,0.057804303570549234,  0.59550732385033134      ,1.800734519958496e+33,37.00924682617188,21.819097518920895,23.756089427314862,0.023,1.0,0.0,1.0,0.1,0.1714344322681427,4051201.25
7877,641,196284,20000001.0,8.494565898661449,0.0,0.11687982823629625,  0.75311446011805605      ,1.800734519958496e+33,37.00924682617188,21.819097518920895,23.756089427314862,0.023,1.0,0.0,1.0,0.1,0.1714344322681427,4051201.25
7878,642,199968,20000001.0,0.04885225627539672,0.8422930991069246,5.423393369217768,   2.5538679055044473      ,1.6718533039093016e+33,47.32310104370117,2.8463943004608154,113.70870738644184,0.18,1.0,0.0,1.0,0.1,0.03219122812151909,6278639.5
7879,642,199968,20000001.0,4.979395039650564,0.0,3.6111772706317935,   2.3605877374977395      ,1.6718533039093016e+33,47.32310104370117,2.8463943004608154,113.70870738644184,0.18,1.0,0.0,1.0,0.1,0.03219122812151909,6278639.5
7880,642,199968,20000001.0,7.2968708143631025,0.0,2.6365491672179835,   2.1256664501271634      ,1.6718533039093016e+33,47.32310104370117,2.8463943004608154,113.70870738644184,0.18,1.0,0.0,1.0,0.1,0.03219122812151909,6278639.5
7881,642,199968,20000001.0,10.531600858914556,0.0,1.6698322161605874,   1.8261299535249504      ,1.6718533039093016e+33,47.32310104370117,2.8463943004608154,113.70870738644184,0.18,1.0,0.0,1.0,0.1,0.03219122812151909,6278639.5
7882,642,199968,20000001.0,15.908418055979949,0.0,0.6066641117564561,   1.3036548099056369      ,1.6718533039093016e+33,47.32310104370117,2.8463943004608154,113.70870738644184,0.18,1.0,0.0,1.0,0.1,0.03219122812151909,6278639.5
7883,642,199968,20000001.0,17.189361365177888,0.0,0.4969952358551138,   1.2200728908928931      ,1.6718533039093016e+33,47.32310104370117,2.8463943004608154,113.70870738644184,0.18,1.0,0.0,1.0,0.1,0.03219122812151909,6278639.5
7884,642,199968,20000001.0,18.2925976965278,0.0,0.5102603857654906,   1.2308637949643968      ,1.6718533039093016e+33,47.32310104370117,2.8463943004608154,113.70870738644184,0.18,1.0,0.0,1.0,0.1,0.03219122812151909,6278639.5
7885,642,199968,20000001.0,20.03651286582506,0.0,0.3291903534372276,   1.0637088201047455      ,1.6718533039093016e+33,47.32310104370117,2.8463943004608154,113.70870738644184,0.18,1.0,0.0,1.0,0.1,0.03219122812151909,6278639.5
7886,642,199968,20000001.0,23.176846880644234,0.0,0.0923845373802457,  0.69654832491587604      ,1.6718533039093016e+33,47.32310104370117,2.8463943004608154,113.70870738644184,0.18,1.0,0.0,1.0,0.1,0.03219122812151909,6278639.5
7887,642,199968,20000001.0,24.208865795208254,0.0,0.07937291024465246,  0.66221217561748147      ,1.6718533039093016e+33,47.32310104370117,2.8463943004608154,113.70870738644184,0.18,1.0,0.0,1.0,0.1,0.03219122812151909,6278639.5
7888,642,199968,20000001.0,25.591963574708142,0.0,0.05005115583361685,  0.56788358452084053      ,1.6718533039093016e+33,47.32310104370117,2.8463943004608154,113.70870738644184,0.18,1.0,0.0,1.0,0.1,0.03219122812151909,6278639.5
7889,643,199426,20000001.0,0.3886639009307229,1.1634698854756456e-11,0.057435796814610474,  0.28122057940383938      ,2.623695373535156e+33,31.78046989440918,8.858412742614746,113.45718384200936,0.081,1.0,0.0,1.0,0.1,-0.09827962517738342,1521053.625
7890,643,199426,20000001.0,0.9776284966048298,2.126379156293279e-06,0.4536996468585329,  0.88116340294544160      ,2.623695373535156e+33,31.78046989440918,8.858412742614746,113.45718384200936,0.081,1.0,0.0,1.0,0.1,-0.09827962517738342,1521053.625
7891,643,199426,20000001.0,1.7010977001585124,1.0659862717390935e-06,0.4131582421145933,  0.88633857755693035      ,2.623695373535156e+33,31.78046989440918,8.858412742614746,113.45718384200936,0.081,1.0,0.0,1.0,0.1,-0.09827962517738342,1521053.625
7892,643,199426,20000001.0,1.880270694788149,0.00016196877484249856,0.9740792157170544,   1.1857617322989593      ,2.623695373535156e+33,31.78046989440918,8.858412742614746,113.45718384200936,0.081,1.0,0.0,1.0,0.1,-0.09827962517738342,1521053.625
7893,643,199426,20000001.0,2.9637104802855045,0.0,0.2863908400958459,  0.79857851485808029      ,2.623695373535156e+33,31.78046989440918,8.858412742614746,113.45718384200936,0.081,1.0,0.0,1.0,0.1,-0.09827962517738342,1521053.625
7894,643,199426,20000001.0,3.293854122999755,0.014360035939602885,2.2832302918753604,   1.5986453748128202      ,2.623695373535156e+33,31.78046989440918,8.858412742614746,113.45718384200936,0.081,1.0,0.0,1.0,0.1,-0.09827962517738342,1521053.625
7895,643,199426,20000001.0,4.760264929892646,229.75374783674613,75.94501338863218,   3.1073240444814090      ,2.623695373535156e+33,31.78046989440918,8.858412742614746,113.45718384200936,0.081,1.0,0.0,1.0,0.1,-0.09827962517738342,1521053.625
7896,643,199426,20000001.0,5.977821161313089,0.0,1.8132710792631228,   1.8689020471340945      ,2.623695373535156e+33,31.78046989440918,8.858412742614746,113.45718384200936,0.081,1.0,0.0,1.0,0.1,-0.09827962517738342,1521053.625
7897,643,199426,20000001.0,6.846882236155111,0.0,1.0488371779896433,   1.5587668092140516      ,2.623695373535156e+33,31.78046989440918,8.858412742614746,113.45718384200936,0.081,1.0,0.0,1.0,0.1,-0.09827962517738342,1521053.625
7898,643,199426,20000001.0,7.729514022027627,0.0,0.7333551061580016,   1.3850681025457727      ,2.623695373535156e+33,31.78046989440918,8.858412742614746,113.45718384200936,0.081,1.0,0.0,1.0,0.1,-0.09827962517738342,1521053.625
7899,643,199426,20000001.0,8.211074168346048,0.0,0.877704743697176,   1.4713730842698016      ,2.623695373535156e+33,31.78046989440918,8.858412742614746,113.45718384200936,0.081,1.0,0.0,1.0,0.1,-0.09827962517738342,1521053.625
7900,643,199426,20000001.0,8.999984132241186,0.0,0.6705411075253228,   1.3458016108762725      ,2.623695373535156e+33,31.78046989440918,8.858412742614746,113.45718384200936,0.081,1.0,0.0,1.0,0.1,-0.09827962517738342,1521053.625
7901,643,199426,20000001.0,9.598514653805717,0.0,0.22802287454059075,  0.93987928163365964      ,2.623695373535156e+33,31.78046989440918,8.858412742614746,113.45718384200936,0.081,1.0,0.0,1.0,0.1,-0.09827962517738342,1521053.625
7902,643,199426,20000001.0,10.092589768698707,0.0,0.16647113644658268,  0.84636750337896371      ,2.623695373535156e+33,31.78046989440918,8.858412742614746,113.45718384200936,0.081,1.0,0.0,1.0,0.1,-0.09827962517738342,1521053.625
7903,643,199426,20000001.0,10.519048262859991,0.0,0.15577491239819274,  0.82800223816408014      ,2.623695373535156e+33,31.78046989440918,8.858412742614746,113.45718384200936,0.081,1.0,0.0,1.0,0.1,-0.09827962517738342,1521053.625
7904,643,199426,20000001.0,11.097338515020668,0.0,0.08439470679783478,  0.67521930949526321      ,2.623695373535156e+33,31.78046989440918,8.858412742614746,113.45718384200936,0.081,1.0,0.0,1.0,0.1,-0.09827962517738342,1521053.625
7905,644,183045,20000001.0,2.8130538413901114,0.0,0.3289027436442339,   1.0582332175814051      ,1.9929519891738886e+33,45.42902755737305,22.96034049987793,17.822723770576705,0.026,1.0,0.0,1.0,0.1,-0.100228413939476,2203521.0
7906,644,183045,20000001.0,3.1235351195913386,0.0,0.5193158497370364,   1.2331805164633431      ,1.9929519891738886e+33,45.42902755737305,22.96034049987793,17.822723770576705,0.026,1.0,0.0,1.0,0.1,-0.100228413939476,2203521.0
7907,644,183045,20000001.0,3.417534950628327,0.0,0.2536056096162283,  0.97200598347577516      ,1.9929519891738886e+33,45.42902755737305,22.96034049987793,17.822723770576705,0.026,1.0,0.0,1.0,0.1,-0.100228413939476,2203521.0
7908,644,183045,20000001.0,3.6707337631044825,0.0,0.39650642973995065,   1.1289930050327068      ,1.9929519891738886e+33,45.42902755737305,22.96034049987793,17.822723770576705,0.026,1.0,0.0,1.0,0.1,-0.100228413939476,2203521.0
7909,644,183045,20000001.0,3.941226161773995,0.0,0.15868745600178374,  0.83244183363814583      ,1.9929519891738886e+33,45.42902755737305,22.96034049987793,17.822723770576705,0.026,1.0,0.0,1.0,0.1,-0.100228413939476,2203521.0
7910,644,183045,20000001.0,4.261825321808651,0.0,0.2265396081841599,  0.93750980129653116      ,1.9929519891738886e+33,45.42902755737305,22.96034049987793,17.822723770576705,0.026,1.0,0.0,1.0,0.1,-0.100228413939476,2203521.0
7911,644,183045,20000001.0,4.482131792006638,0.0,0.1102120931221407,  0.73766600117365022      ,1.9929519891738886e+33,45.42902755737305,22.96034049987793,17.822723770576705,0.026,1.0,0.0,1.0,0.1,-0.100228413939476,2203521.0
7912,644,183045,20000001.0,4.725482914192642,0.0,0.13502505944493448,  0.78935409086500430      ,1.9929519891738886e+33,45.42902755737305,22.96034049987793,17.822723770576705,0.026,1.0,0.0,1.0,0.1,-0.100228413939476,2203521.0
7913,644,183045,20000001.0,5.054414808942555,0.0,0.12454332944619355,  0.76855724369624878      ,1.9929519891738886e+33,45.42902755737305,22.96034049987793,17.822723770576705,0.026,1.0,0.0,1.0,0.1,-0.100228413939476,2203521.0
7914,644,183045,20000001.0,5.7535535334635375,0.0,0.060609911820856614,  0.60481268469510618      ,1.9929519891738886e+33,45.42902755737305,22.96034049987793,17.822723770576705,0.026,1.0,0.0,1.0,0.1,-0.100228413939476,2203521.0
7915,645,175484,20000001.0,2.664078290128478,0.0,0.06411143230730255,  0.48848740139770769      ,2.276423215866089e+33,48.12721633911133,28.02594375610352,15.269546256457144,0.025,1.0,0.0,1.0,0.1,-0.014887098222970963,2505845.25
7916,645,175484,20000001.0,3.7813896056417007,0.0,0.2292354156304609,  0.94016160243521407      ,2.276423215866089e+33,48.12721633911133,28.02594375610352,15.269546256457144,0.025,1.0,0.0,1.0,0.1,-0.014887098222970963,2505845.25
7917,645,175484,20000001.0,4.47149179673886,0.0,0.20257885789101068,  0.90333873649277707      ,2.276423215866089e+33,48.12721633911133,28.02594375610352,15.269546256457144,0.025,1.0,0.0,1.0,0.1,-0.014887098222970963,2505845.25
7918,645,175484,20000001.0,4.654548250228378,0.0,0.15250110505797254,  0.82188001391991539      ,2.276423215866089e+33,48.12721633911133,28.02594375610352,15.269546256457144,0.025,1.0,0.0,1.0,0.1,-0.014887098222970963,2505845.25
7919,645,175484,20000001.0,4.986471043840253,0.0,0.14368242580300974,  0.80599300550042952      ,2.276423215866089e+33,48.12721633911133,28.02594375610352,15.269546256457144,0.025,1.0,0.0,1.0,0.1,-0.014887098222970963,2505845.25
7920,645,175484,20000001.0,5.196768681457087,0.0,0.184921108314596,  0.87670717135577314      ,2.276423215866089e+33,48.12721633911133,28.02594375610352,15.269546256457144,0.025,1.0,0.0,1.0,0.1,-0.014887098222970963,2505845.25
7921,645,175484,20000001.0,5.5017008255711,0.0,0.11134246310244457,  0.74055569663780396      ,2.276423215866089e+33,48.12721633911133,28.02594375610352,15.269546256457144,0.025,1.0,0.0,1.0,0.1,-0.014887098222970963,2505845.25
7922,645,175484,20000001.0,6.024644000707147,0.0,0.07144594348190574,  0.63891421489118261      ,2.276423215866089e+33,48.12721633911133,28.02594375610352,15.269546256457144,0.025,1.0,0.0,1.0,0.1,-0.014887098222970963,2505845.25
7923,645,175484,20000001.0,6.533500596426452,0.0,0.05352218236349177,  0.58037978279523228      ,2.276423215866089e+33,48.12721633911133,28.02594375610352,15.269546256457144,0.025,1.0,0.0,1.0,0.1,-0.014887098222970963,2505845.25
7924,646,197608,20000001.0,0.4762371760629716,0.06137660299671668,2.9532999494027408,   1.4326078587948585      ,2.0271339416503905e+33,52.184043884277344,10.584586143493652,30.65096550680717,0.059,1.0,0.0,1.0,0.1,0.07436166703701019,2166201.5
7925,646,197608,20000001.0,1.9060943609225836,0.009462910664845168,1.9751975735893552,   1.9009952205071408      ,2.0271339416503905e+33,52.184043884277344,10.584586143493652,30.65096550680717,0.059,1.0,0.0,1.0,0.1,0.07436166703701019,2166201.5
7926,646,197608,20000001.0,2.862238698462225,0.0022656499347149433,1.81577074927727,   1.8613688751900213      ,2.0271339416503905e+33,52.184043884277344,10.584586143493652,30.65096550680717,0.059,1.0,0.0,1.0,0.1,0.07436166703701019,2166201.5
7927,646,197608,20000001.0,3.842080011188184,0.05552189846959846,3.3886641725815165,   2.2866953090916891      ,2.0271339416503905e+33,52.184043884277344,10.584586143493652,30.65096550680717,0.059,1.0,0.0,1.0,0.1,0.07436166703701019,2166201.5
7928,646,197608,20000001.0,5.576510963016172,0.0,2.0989723878822533,   1.9660301545344938      ,2.0271339416503905e+33,52.184043884277344,10.584586143493652,30.65096550680717,0.059,1.0,0.0,1.0,0.1,0.07436166703701019,2166201.5
7929,646,197608,20000001.0,6.458332048690349,0.0,1.4553979759423767,   1.7419187551335398      ,2.0271339416503905e+33,52.184043884277344,10.584586143493652,30.65096550680717,0.059,1.0,0.0,1.0,0.1,0.07436166703701019,2166201.5
7930,646,197608,20000001.0,7.1602624299893485,0.0,0.28957647673963843,   1.0176385047493253      ,2.0271339416503905e+33,52.184043884277344,10.584586143493652,30.65096550680717,0.059,1.0,0.0,1.0,0.1,0.07436166703701019,2166201.5
7931,646,197608,20000001.0,7.538190844595328,0.0,0.27413388805078465,  0.99938405569504474      ,2.0271339416503905e+33,52.184043884277344,10.584586143493652,30.65096550680717,0.059,1.0,0.0,1.0,0.1,0.07436166703701019,2166201.5
7932,646,197608,20000001.0,7.892038877379074,0.0,0.2112459148860126,  0.91644420715451036      ,2.0271339416503905e+33,52.184043884277344,10.584586143493652,30.65096550680717,0.059,1.0,0.0,1.0,0.1,0.07436166703701019,2166201.5
7933,646,197608,20000001.0,8.298711541537996,0.0,0.20616171119051216,  0.90921168015992737      ,2.0271339416503905e+33,52.184043884277344,10.584586143493652,30.65096550680717,0.059,1.0,0.0,1.0,0.1,0.07436166703701019,2166201.5
7934,646,197608,20000001.0,8.631808480285098,0.0,0.15610520310088113,  0.82882317107733716      ,2.0271339416503905e+33,52.184043884277344,10.584586143493652,30.65096550680717,0.059,1.0,0.0,1.0,0.1,0.07436166703701019,2166201.5
7935,646,197608,20000001.0,9.669438990730931,0.0,0.06602536771277022,  0.62240770535056344      ,2.0271339416503905e+33,52.184043884277344,10.584586143493652,30.65096550680717,0.059,1.0,0.0,1.0,0.1,0.07436166703701019,2166201.5
7936,646,197608,20000001.0,10.395431234278032,0.0,0.07904077733586153,  0.66095030021103718      ,2.0271339416503905e+33,52.184043884277344,10.584586143493652,30.65096550680717,0.059,1.0,0.0,1.0,0.1,0.07436166703701019,2166201.5
7937,647,199989,20000001.0,3.801431010447069,391.2157572624331,398.4249415908934,   2.9350505307740016      ,1.7070307731628418e+33,38.02474212646485,3.1454195976257324,156.5507083113259,0.16,1.0,0.0,1.0,0.1,0.1057608351111412,2123741.0
7938,647,199989,20000001.0,5.697159835525182,0.0,4.735814188087981,   2.5752455993476802      ,1.7070307731628418e+33,38.02474212646485,3.1454195976257324,156.5507083113259,0.16,1.0,0.0,1.0,0.1,0.1057608351111412,2123741.0
7939,647,199989,20000001.0,8.335336295400474,0.0,2.7998477354426847,   2.1642543236069169      ,1.7070307731628418e+33,38.02474212646485,3.1454195976257324,156.5507083113259,0.16,1.0,0.0,1.0,0.1,0.1057608351111412,2123741.0
7940,647,199989,20000001.0,9.264307498494558,0.0,2.3296451403442524,   2.0360498704556327      ,1.7070307731628418e+33,38.02474212646485,3.1454195976257324,156.5507083113259,0.16,1.0,0.0,1.0,0.1,0.1057608351111412,2123741.0
7941,647,199989,20000001.0,12.607279872111398,0.0,1.215658520311975,   1.6416321472250199      ,1.7070307731628418e+33,38.02474212646485,3.1454195976257324,156.5507083113259,0.16,1.0,0.0,1.0,0.1,0.1057608351111412,2123741.0
7942,647,199989,20000001.0,14.304237094204366,0.0,0.8473774132327022,   1.4563084405692586      ,1.7070307731628418e+33,38.02474212646485,3.1454195976257324,156.5507083113259,0.16,1.0,0.0,1.0,0.1,0.1057608351111412,2123741.0
7943,647,199989,20000001.0,15.508313425085964,0.0,0.4774879446575457,   1.2032965561430127      ,1.7070307731628418e+33,38.02474212646485,3.1454195976257324,156.5507083113259,0.16,1.0,0.0,1.0,0.1,0.1057608351111412,2123741.0
7944,647,199989,20000001.0,19.135714953262546,0.0,0.06836430277245344,  0.62985322067095595      ,1.7070307731628418e+33,38.02474212646485,3.1454195976257324,156.5507083113259,0.16,1.0,0.0,1.0,0.1,0.1057608351111412,2123741.0
7945,647,199989,20000001.0,20.064969902980717,0.0,0.06824085883276479,  0.62949628849736072      ,1.7070307731628418e+33,38.02474212646485,3.1454195976257324,156.5507083113259,0.16,1.0,0.0,1.0,0.1,0.1057608351111412,2123741.0
7946,648,199945,20000001.0,10.342035506354048,0.0,1.9588254526469713,   1.9250427555842631      ,1.9508076906204225e+33,47.34864807128906,3.276383399963379,113.58603711279099,0.18,1.0,0.0,1.0,0.1,-0.04079994559288025,4395245.5
7947,648,199945,20000001.0,11.999936507139582,0.0,1.3669104997130088,   1.7078939770280879      ,1.9508076906204225e+33,47.34864807128906,3.276383399963379,113.58603711279099,0.18,1.0,0.0,1.0,0.1,-0.04079994559288025,4395245.5
7948,648,199945,20000001.0,13.183302580166865,0.0,1.0785736492798146,   1.5787029856606580      ,1.9508076906204225e+33,47.34864807128906,3.276383399963379,113.58603711279099,0.18,1.0,0.0,1.0,0.1,-0.04079994559288025,4395245.5
7949,648,199945,20000001.0,15.294013147953851,0.0,0.5998022199935364,   1.2985952750974812      ,1.9508076906204225e+33,47.34864807128906,3.276383399963379,113.58603711279099,0.18,1.0,0.0,1.0,0.1,-0.04079994559288025,4395245.5
7950,648,199945,20000001.0,18.015799462247415,0.0,0.264230302301235,  0.98843899734043161      ,1.9508076906204225e+33,47.34864807128906,3.276383399963379,113.58603711279099,0.18,1.0,0.0,1.0,0.1,-0.04079994559288025,4395245.5
7951,648,199945,20000001.0,19.155753275902367,0.0,0.27137593137283084,  0.99733283224600799      ,1.9508076906204225e+33,47.34864807128906,3.276383399963379,113.58603711279099,0.18,1.0,0.0,1.0,0.1,-0.04079994559288025,4395245.5
7952,648,199945,20000001.0,20.32439310982242,0.0,0.14340687620750428,  0.80638717068609400      ,1.9508076906204225e+33,47.34864807128906,3.276383399963379,113.58603711279099,0.18,1.0,0.0,1.0,0.1,-0.04079994559288025,4395245.5
7953,648,199945,20000001.0,21.405635856635584,0.0,0.05124052836391477,  0.57227328672151112      ,1.9508076906204225e+33,47.34864807128906,3.276383399963379,113.58603711279099,0.18,1.0,0.0,1.0,0.1,-0.04079994559288025,4395245.5
7954,648,199945,20000001.0,22.15941509165382,0.0,0.08925065104341695,  0.68857342551872336      ,1.9508076906204225e+33,47.34864807128906,3.276383399963379,113.58603711279099,0.18,1.0,0.0,1.0,0.1,-0.04079994559288025,4395245.5
7955,648,199945,20000001.0,23.54682816445834,0.0,0.05310029518511812,  0.57915755831305016      ,1.9508076906204225e+33,47.34864807128906,3.276383399963379,113.58603711279099,0.18,1.0,0.0,1.0,0.1,-0.04079994559288025,4395245.5
7956,649,184468,20000001.0,1.24351104583402,2.8271514599848485e-11,0.08882700229130502,  0.53315947689361876      ,2.4770803451538084e+33,47.33584213256836,12.906713485717773,36.61975100505798,0.058,1.0,0.0,1.0,0.1,-0.2964227795600891,6832600.5
7957,649,184468,20000001.0,1.388137649294548,9.831019791478349e-12,0.06033368051790317,  0.47091112597972479      ,2.4770803451538084e+33,47.33584213256836,12.906713485717773,36.61975100505798,0.058,1.0,0.0,1.0,0.1,-0.2964227795600891,6832600.5
7958,649,184468,20000001.0,1.8698295991014229,4.3635600259473134e-05,1.2064542549143618,   1.2911953339441249      ,2.4770803451538084e+33,47.33584213256836,12.906713485717773,36.61975100505798,0.058,1.0,0.0,1.0,0.1,-0.2964227795600891,6832600.5
7959,649,184468,20000001.0,3.4773279371128214,0.0,0.8280922544366403,   1.4424551814243458      ,2.4770803451538084e+33,47.33584213256836,12.906713485717773,36.61975100505798,0.058,1.0,0.0,1.0,0.1,-0.2964227795600891,6832600.5
7960,649,184468,20000001.0,4.174414246097468,0.0,0.6751920364490857,   1.3478337181370226      ,2.4770803451538084e+33,47.33584213256836,12.906713485717773,36.61975100505798,0.058,1.0,0.0,1.0,0.1,-0.2964227795600891,6832600.5
7961,649,184468,20000001.0,4.477862220952416,0.0,0.6673252325764955,   1.3430486141712741      ,2.4770803451538084e+33,47.33584213256836,12.906713485717773,36.61975100505798,0.058,1.0,0.0,1.0,0.1,-0.2964227795600891,6832600.5
7962,649,184468,20000001.0,5.520691003971711,0.0,1.0542147176727377,   1.5656054493509364      ,2.4770803451538084e+33,47.33584213256836,12.906713485717773,36.61975100505798,0.058,1.0,0.0,1.0,0.1,-0.2964227795600891,6832600.5
7963,649,184468,20000001.0,6.848008448635217,0.0,0.6676953920249091,   1.3452841564887374      ,2.4770803451538084e+33,47.33584213256836,12.906713485717773,36.61975100505798,0.058,1.0,0.0,1.0,0.1,-0.2964227795600891,6832600.5
7964,649,184468,20000001.0,7.399115671761755,0.0,0.3916704277966853,   1.1264016869689473      ,2.4770803451538084e+33,47.33584213256836,12.906713485717773,36.61975100505798,0.058,1.0,0.0,1.0,0.1,-0.2964227795600891,6832600.5
7965,649,184468,20000001.0,7.8477883695880575,0.0,0.3567986591917928,   1.0920994305391614      ,2.4770803451538084e+33,47.33584213256836,12.906713485717773,36.61975100505798,0.058,1.0,0.0,1.0,0.1,-0.2964227795600891,6832600.5
7966,649,184468,20000001.0,8.592284559410407,0.0,0.14225998037395926,  0.80400208681459218      ,2.4770803451538084e+33,47.33584213256836,12.906713485717773,36.61975100505798,0.058,1.0,0.0,1.0,0.1,-0.2964227795600891,6832600.5
7967,649,184468,20000001.0,11.003020848285079,0.0,0.07201171065768723,  0.64098617636083888      ,2.4770803451538084e+33,47.33584213256836,12.906713485717773,36.61975100505798,0.058,1.0,0.0,1.0,0.1,-0.2964227795600891,6832600.5
7968,649,184468,20000001.0,11.653967769239257,0.0,0.05113719937466897,  0.57190432731193153      ,2.4770803451538084e+33,47.33584213256836,12.906713485717773,36.61975100505798,0.058,1.0,0.0,1.0,0.1,-0.2964227795600891,6832600.5
7992,652,198375,20000001.0,0.046267034334840425,0.0016249169083697025,2.4967727963859927,   2.0644003635194825      ,1.6260178089141846e+33,48.59089660644531,2.741581916809082,107.85251794857284,0.18,1.0,0.0,1.0,0.1,-0.6092602610588074,3909078.5
7993,652,198375,20000001.0,0.2999468746704236,0.017585501735143123,2.4407364933652795,   2.0568992682996323      ,1.6260178089141846e+33,48.59089660644531,2.741581916809082,107.85251794857284,0.18,1.0,0.0,1.0,0.1,-0.6092602610588074,3909078.5
7994,652,198375,20000001.0,3.7184314323641954,0.0,1.2326456458627433,   1.6462385384951252      ,1.6260178089141846e+33,48.59089660644531,2.741581916809082,107.85251794857284,0.18,1.0,0.0,1.0,0.1,-0.6092602610588074,3909078.5
7995,652,198375,20000001.0,7.740539544777301,0.0,0.5042254227032997,   1.2250053497330977      ,1.6260178089141846e+33,48.59089660644531,2.741581916809082,107.85251794857284,0.18,1.0,0.0,1.0,0.1,-0.6092602610588074,3909078.5
7996,652,198375,20000001.0,8.226356953937982,0.0,0.5099866955682498,   1.2298600989353028      ,1.6260178089141846e+33,48.59089660644531,2.741581916809082,107.85251794857284,0.18,1.0,0.0,1.0,0.1,-0.6092602610588074,3909078.5
7997,652,198375,20000001.0,8.950125282893179,0.0,0.2350911584201485,  0.95021744442656408      ,1.6260178089141846e+33,48.59089660644531,2.741581916809082,107.85251794857284,0.18,1.0,0.0,1.0,0.1,-0.6092602610588074,3909078.5
